"year","round","from_country","to_country","total_points","tele_points","jury_points"
2016,"final","rs","lt","","",""
2016,"final","rs","es","","",""
2016,"final","rs","cy","","",""
2016,"final","rs","ru","","",""
2016,"final","rs","lv","","",""
2016,"final","rs","az","","",""
2016,"final","rs","am","","",""
2016,"final","rs","ge","","",""
2016,"final","rs","ge","","",""
2016,"final","rs","mt","","",""
2016,"final","rs","de","","",""
2016,"final","rs","pl","","",""
2016,"final","rs","hr","","",""
2016,"final","rs","be","","",""
2016,"final","rs","se","","",""
2016,"final","rs","cz","","",""
2016,"final","rs","gb","","",""
2016,"final","rs","it","","",""
2016,"final","si","az","","",""
2016,"final","si","am","","",""
2016,"final","si","pl","","",""
2016,"final","si","lv","","",""
2016,"final","si","hu","","",""
2016,"final","si","cy","","",""
2016,"final","si","hr","","",""
2016,"final","si","es","","",""
2016,"final","si","gb","","",""
2016,"final","si","rs","","",""
2016,"final","si","be","","",""
2016,"final","si","it","","",""
2016,"final","si","cz","","",""
2016,"final","si","se","","",""
2016,"final","si","ru","","",""
2016,"final","si","lt","","",""
2016,"final","si","ua","","",""
2016,"final","si","at","","",""
2016,"final","si","fr","","",""
2016,"final","si","mt","","",""
2016,"final","si","il","","",""
2016,"final","si","nl","","",""
2016,"final","si","bg","","",""
2016,"final","si","ge","","",""
2016,"final","si","au","","",""
2016,"final","si","de","","",""
2016,"final","es","lt","","",""
2016,"final","es","ua","","",""
2016,"final","es","cz","","",""
2016,"final","es","am","","",""
2016,"final","es","mt","","",""
2016,"final","es","nl","","",""
2016,"final","es","au","","",""
2016,"final","es","gb","","",""
2016,"final","es","it","","",""
2016,"final","es","hu","","",""
2016,"final","es","hr","","",""
2016,"final","es","se","","",""
2016,"final","es","pl","","",""
2016,"final","es","cy","","",""
2016,"final","es","az","","",""
2016,"final","es","lv","","",""
2016,"final","es","be","","",""
2016,"final","es","fr","","",""
2016,"final","es","bg","","",""
2016,"final","es","rs","","",""
2016,"final","es","de","","",""
2016,"final","es","il","","",""
2016,"final","es","il","","",""
2016,"final","es","ge","","",""
2016,"final","es","ru","","",""
2016,"final","es","at","","",""
2016,"final","se","gb","","",""
2016,"final","se","es","","",""
2016,"final","se","az","","",""
2016,"final","se","nl","","",""
2016,"final","se","nl","","",""
2016,"final","se","bg","","",""
2016,"final","se","hr","","",""
2016,"final","se","fr","","",""
2016,"final","se","be","","",""
2016,"final","se","lt","","",""
2016,"final","se","pl","","",""
2016,"final","se","am","","",""
2016,"final","se","rs","","",""
2016,"final","se","lv","","",""
2016,"final","se","cy","","",""
2016,"final","se","at","","",""
2016,"final","se","de","","",""
2016,"final","se","cz","","",""
2016,"final","se","ge","","",""
2016,"final","se","au","","",""
2016,"final","se","it","","",""
2016,"final","se","ru","","",""
2016,"final","se","ua","","",""
2016,"final","se","hu","","",""
2016,"final","se","il","","",""
2016,"final","se","mt","","",""
2016,"final","ch","fr","","",""
2016,"final","ch","lt","","",""
2016,"final","ch","am","","",""
2016,"final","ch","au","","",""
2016,"final","ch","cy","","",""
2016,"final","ch","mt","","",""
2016,"final","ch","nl","","",""
2016,"final","ch","ge","","",""
2016,"final","ch","de","","",""
2016,"final","ch","gb","","",""
2016,"final","ch","be","","",""
2016,"final","ch","bg","","",""
2016,"final","ch","at","","",""
2016,"final","ch","cz","","",""
2016,"final","ch","ua","","",""
2016,"final","ch","ru","","",""
2016,"final","ch","hr","","",""
2016,"final","ch","es","","",""
2016,"final","ch","rs","","",""
2016,"final","ch","az","","",""
2016,"final","ch","se","","",""
2016,"final","ch","it","","",""
2016,"final","ch","lv","","",""
2016,"final","ch","il","","",""
2016,"final","ch","pl","","",""
2016,"final","ch","hu","","",""
2016,"final","ua","hu","","",""
2016,"final","ua","lv","","",""
2016,"final","ua","am","","",""
2016,"final","ua","au","","",""
2016,"final","ua","il","","",""
2016,"final","ua","gb","","",""
2016,"final","ua","lt","","",""
2016,"final","ua","pl","","",""
2016,"final","ua","it","","",""
2016,"final","ua","az","","",""
2016,"final","ua","az","","",""
2016,"final","ua","be","","",""
2016,"final","ua","cy","","",""
2016,"final","ua","cz","","",""
2016,"final","ua","es","","",""
2016,"final","ua","rs","","",""
2016,"final","ua","hr","","",""
2016,"final","ua","nl","","",""
2016,"final","ua","mt","","",""
2016,"final","ua","se","","",""
2016,"final","ua","bg","","",""
2016,"final","ua","at","","",""
2016,"final","ua","ge","","",""
2016,"final","ua","de","","",""
2016,"final","ua","ru","","",""
2016,"final","ua","fr","","",""
2016,"final","gb","mt","","",""
2016,"final","gb","be","","",""
2016,"final","gb","cz","","",""
2016,"final","gb","il","","",""
2016,"final","gb","hr","","",""
2016,"final","gb","cy","","",""
2016,"final","gb","pl","","",""
2016,"final","gb","nl","","",""
2016,"final","gb","fr","","",""
2016,"final","gb","am","","",""
2016,"final","gb","se","","",""
2016,"final","gb","hu","","",""
2016,"final","gb","au","","",""
2016,"final","gb","rs","","",""
2016,"final","gb","rs","","",""
2016,"final","gb","ua","","",""
2016,"final","gb","az","","",""
2016,"final","gb","es","","",""
2016,"final","gb","lt","","",""
2016,"final","gb","lv","","",""
2016,"final","gb","it","","",""
2016,"final","gb","ge","","",""
2016,"final","gb","at","","",""
2016,"final","gb","bg","","",""
2016,"final","gb","de","","",""
2016,"final","gb","ru","","",""
2016,"semi-final-1","am","az","","",""
2016,"semi-final-1","am","bg","","",""
2016,"semi-final-1","am","fr","","",""
2016,"semi-final-1","am","mt","","",""
2016,"semi-final-1","am","pl","","",""
2016,"semi-final-1","am","be","","",""
2016,"semi-final-1","am","ru","","",""
2016,"semi-final-1","am","lv","","",""
2016,"semi-final-1","am","lt","","",""
2016,"semi-final-1","am","se","","",""
2016,"semi-final-1","am","nl","","",""
2016,"semi-final-1","am","il","","",""
2016,"semi-final-1","am","ua","","",""
2016,"semi-final-1","am","ua","","",""
2016,"semi-final-1","am","at","","",""
2016,"semi-final-1","am","it","","",""
2016,"semi-final-1","am","rs","","",""
2016,"semi-final-1","am","au","","",""
2016,"semi-final-1","at","fr","","",""
2016,"semi-final-1","at","il","","",""
2016,"semi-final-1","at","pl","","",""
2016,"semi-final-1","at","az","","",""
2016,"semi-final-1","at","ru","","",""
2016,"semi-final-1","at","au","","",""
2016,"semi-final-1","at","lv","","",""
2016,"semi-final-1","at","rs","","",""
2016,"semi-final-1","at","se","","",""
2016,"semi-final-1","at","be","","",""
2016,"semi-final-1","at","ua","","",""
2016,"semi-final-1","at","am","","",""
2016,"semi-final-1","at","lt","","",""
2016,"semi-final-1","at","it","","",""
2016,"semi-final-1","at","bg","","",""
2016,"semi-final-1","at","bg","","",""
2016,"semi-final-1","at","nl","","",""
2016,"semi-final-1","at","mt","","",""
2016,"semi-final-1","az","ua","","",""
2016,"semi-final-1","az","at","","",""
2016,"semi-final-1","az","am","","",""
2016,"semi-final-1","az","am","","",""
2016,"semi-final-1","az","mt","","",""
2016,"semi-final-1","az","lt","","",""
2016,"semi-final-1","az","au","","",""
2016,"semi-final-1","az","it","","",""
2016,"semi-final-1","az","be","","",""
2016,"semi-final-1","az","fr","","",""
2016,"semi-final-1","az","nl","","",""
2016,"semi-final-1","az","pl","","",""
2016,"semi-final-1","az","rs","","",""
2016,"semi-final-1","az","bg","","",""
2016,"semi-final-1","az","lv","","",""
2016,"semi-final-1","az","se","","",""
2016,"semi-final-1","az","ru","","",""
2016,"semi-final-1","az","il","","",""
2016,"semi-final-1","ba","be","","",""
2016,"semi-final-1","ba","nl","","",""
2016,"semi-final-1","ba","at","","",""
2016,"semi-final-1","ba","mt","","",""
2016,"semi-final-1","ba","rs","","",""
2016,"semi-final-1","ba","il","","",""
2016,"semi-final-1","ba","az","","",""
2016,"semi-final-1","ba","lv","","",""
2016,"semi-final-1","ba","au","","",""
2016,"semi-final-1","ba","am","","",""
2016,"semi-final-1","ba","bg","","",""
2016,"semi-final-1","ba","se","","",""
2016,"semi-final-1","ba","fr","","",""
2016,"semi-final-1","ba","ru","","",""
2016,"semi-final-1","ba","lt","","",""
2016,"semi-final-1","ba","ua","","",""
2016,"semi-final-1","ba","it","","",""
2016,"semi-final-1","ba","pl","","",""
2016,"semi-final-1","hr","at","","",""
2016,"semi-final-1","hr","lv","","",""
2016,"semi-final-1","hr","rs","","",""
2016,"semi-final-1","hr","be","","",""
2016,"semi-final-1","hr","fr","","",""
2016,"semi-final-1","hr","bg","","",""
2016,"semi-final-1","hr","it","","",""
2016,"semi-final-1","hr","pl","","",""
2016,"semi-final-1","hr","am","","",""
2016,"semi-final-1","hr","au","","",""
2016,"semi-final-1","hr","il","","",""
2016,"semi-final-1","hr","se","","",""
2016,"semi-final-1","hr","ru","","",""
2016,"semi-final-1","hr","mt","","",""
2016,"semi-final-1","hr","az","","",""
2016,"semi-final-1","hr","ua","","",""
2016,"semi-final-1","hr","lt","","",""
2016,"semi-final-1","hr","nl","","",""
2016,"semi-final-1","cy","am","","",""
2016,"semi-final-1","cy","rs","","",""
2016,"semi-final-1","cy","au","","",""
2016,"semi-final-1","cy","az","","",""
2016,"semi-final-1","cy","mt","","",""
2016,"semi-final-1","cy","fr","","",""
2016,"semi-final-1","cy","bg","","",""
2016,"semi-final-1","cy","nl","","",""
2016,"semi-final-1","cy","at","","",""
2016,"semi-final-1","cy","be","","",""
2016,"semi-final-1","cy","lv","","",""
2016,"semi-final-1","cy","se","","",""
2016,"semi-final-1","cy","il","","",""
2016,"semi-final-1","cy","it","","",""
2016,"semi-final-1","cy","ua","","",""
2016,"semi-final-1","cy","lt","","",""
2016,"semi-final-1","cy","pl","","",""
2016,"semi-final-1","cy","ru","","",""
2016,"semi-final-1","cz","be","","",""
2016,"semi-final-1","cz","nl","","",""
2016,"semi-final-1","cz","it","","",""
2016,"semi-final-1","cz","fr","","",""
2016,"semi-final-1","cz","lt","","",""
2016,"semi-final-1","cz","ru","","",""
2016,"semi-final-1","cz","az","","",""
2016,"semi-final-1","cz","il","","",""
2016,"semi-final-1","cz","se","","",""
2016,"semi-final-1","cz","lv","","",""
2016,"semi-final-1","cz","rs","","",""
2016,"semi-final-1","cz","au","","",""
2016,"semi-final-1","cz","pl","","",""
2016,"semi-final-1","cz","am","","",""
2016,"semi-final-1","cz","mt","","",""
2016,"semi-final-1","cz","bg","","",""
2016,"semi-final-1","cz","at","","",""
2016,"semi-final-1","cz","ua","","",""
2016,"semi-final-1","ee","be","","",""
2016,"semi-final-1","ee","se","","",""
2016,"semi-final-1","ee","it","","",""
2016,"semi-final-1","ee","rs","","",""
2016,"semi-final-1","ee","ua","","",""
2016,"semi-final-1","ee","fr","","",""
2016,"semi-final-1","ee","ru","","",""
2016,"semi-final-1","ee","at","","",""
2016,"semi-final-1","ee","lt","","",""
2016,"semi-final-1","ee","il","","",""
2016,"semi-final-1","ee","mt","","",""
2016,"semi-final-1","ee","lv","","",""
2016,"semi-final-1","ee","am","","",""
2016,"semi-final-1","ee","bg","","",""
2016,"semi-final-1","ee","pl","","",""
2016,"semi-final-1","ee","nl","","",""
2016,"semi-final-1","ee","az","","",""
2016,"semi-final-1","ee","au","","",""
2016,"semi-final-1","fi","fr","","",""
2016,"semi-final-1","fi","il","","",""
2016,"semi-final-1","fi","be","","",""
2016,"semi-final-1","fi","ru","","",""
2016,"semi-final-1","fi","az","","",""
2016,"semi-final-1","fi","nl","","",""
2016,"semi-final-1","fi","se","","",""
2016,"semi-final-1","fi","at","","",""
2016,"semi-final-1","fi","it","","",""
2016,"semi-final-1","fi","lv","","",""
2016,"semi-final-1","fi","pl","","",""
2016,"semi-final-1","fi","ua","","",""
2016,"semi-final-1","fi","bg","","",""
2016,"semi-final-1","fi","mt","","",""
2016,"semi-final-1","fi","lt","","",""
2016,"semi-final-1","fi","am","","",""
2016,"semi-final-1","fi","rs","","",""
2016,"semi-final-1","fi","au","","",""
2016,"semi-final-1","fr","nl","","",""
2016,"semi-final-1","fr","at","","",""
2016,"semi-final-1","fr","lt","","",""
2016,"semi-final-1","fr","mt","","",""
2016,"semi-final-1","fr","bg","","",""
2016,"semi-final-1","fr","au","","",""
2016,"semi-final-1","fr","be","","",""
2016,"semi-final-1","fr","lv","","",""
2016,"semi-final-1","fr","rs","","",""
2016,"semi-final-1","fr","rs","","",""
2016,"semi-final-1","fr","ru","","",""
2016,"semi-final-1","fr","se","","",""
2016,"semi-final-1","fr","il","","",""
2016,"semi-final-1","fr","ua","","",""
2016,"semi-final-1","fr","pl","","",""
2016,"semi-final-1","fr","am","","",""
2016,"semi-final-1","fr","az","","",""
2016,"semi-final-1","fr","it","","",""
2016,"semi-final-1","gr","au","","",""
2016,"semi-final-1","gr","az","","",""
2016,"semi-final-1","gr","at","","",""
2016,"semi-final-1","gr","it","","",""
2016,"semi-final-1","gr","ru","","",""
2016,"semi-final-1","gr","lv","","",""
2016,"semi-final-1","gr","se","","",""
2016,"semi-final-1","gr","rs","","",""
2016,"semi-final-1","gr","ua","","",""
2016,"semi-final-1","gr","lt","","",""
2016,"semi-final-1","gr","be","","",""
2016,"semi-final-1","gr","pl","","",""
2016,"semi-final-1","gr","il","","",""
2016,"semi-final-1","gr","bg","","",""
2016,"semi-final-1","gr","mt","","",""
2016,"semi-final-1","gr","nl","","",""
2016,"semi-final-1","gr","fr","","",""
2016,"semi-final-1","gr","am","","",""
2016,"semi-final-1","hu","ru","","",""
2016,"semi-final-1","hu","lv","","",""
2016,"semi-final-1","hu","rs","","",""
2016,"semi-final-1","hu","am","","",""
2016,"semi-final-1","hu","bg","","",""
2016,"semi-final-1","hu","ua","","",""
2016,"semi-final-1","hu","lt","","",""
2016,"semi-final-1","hu","at","","",""
2016,"semi-final-1","hu","il","","",""
2016,"semi-final-1","hu","it","","",""
2016,"semi-final-1","hu","mt","","",""
2016,"semi-final-1","hu","nl","","",""
2016,"semi-final-1","hu","fr","","",""
2016,"semi-final-1","hu","au","","",""
2016,"semi-final-1","hu","se","","",""
2016,"semi-final-1","hu","be","","",""
2016,"semi-final-1","hu","pl","","",""
2016,"semi-final-1","hu","az","","",""
2016,"semi-final-1","is","bg","","",""
2016,"semi-final-1","is","mt","","",""
2016,"semi-final-1","is","se","","",""
2016,"semi-final-1","is","au","","",""
2016,"semi-final-1","is","az","","",""
2016,"semi-final-1","is","nl","","",""
2016,"semi-final-1","is","be","","",""
2016,"semi-final-1","is","ru","","",""
2016,"semi-final-1","is","it","","",""
2016,"semi-final-1","is","am","","",""
2016,"semi-final-1","is","rs","","",""
2016,"semi-final-1","is","pl","","",""
2016,"semi-final-1","is","lv","","",""
2016,"semi-final-1","is","at","","",""
2016,"semi-final-1","is","ua","","",""
2016,"semi-final-1","is","fr","","",""
2016,"semi-final-1","is","il","","",""
2016,"semi-final-1","is","lt","","",""
2016,"semi-final-1","mt","am","","",""
2016,"semi-final-1","mt","pl","","",""
2016,"semi-final-1","mt","bg","","",""
2016,"semi-final-1","mt","se","","",""
2016,"semi-final-1","mt","at","","",""
2016,"semi-final-1","mt","il","","",""
2016,"semi-final-1","mt","ru","","",""
2016,"semi-final-1","mt","az","","",""
2016,"semi-final-1","mt","az","","",""
2016,"semi-final-1","mt","ua","","",""
2016,"semi-final-1","mt","nl","","",""
2016,"semi-final-1","mt","lv","","",""
2016,"semi-final-1","mt","fr","","",""
2016,"semi-final-1","mt","it","","",""
2016,"semi-final-1","mt","lt","","",""
2016,"semi-final-1","mt","au","","",""
2016,"semi-final-1","mt","be","","",""
2016,"semi-final-1","mt","rs","","",""
2016,"semi-final-1","md","pl","","",""
2016,"semi-final-1","md","lt","","",""
2016,"semi-final-1","md","ua","","",""
2016,"semi-final-1","md","fr","","",""
2016,"semi-final-1","md","am","","",""
2016,"semi-final-1","md","rs","","",""
2016,"semi-final-1","md","mt","","",""
2016,"semi-final-1","md","ru","","",""
2016,"semi-final-1","md","bg","","",""
2016,"semi-final-1","md","nl","","",""
2016,"semi-final-1","md","at","","",""
2016,"semi-final-1","md","lv","","",""
2016,"semi-final-1","md","it","","",""
2016,"semi-final-1","md","az","","",""
2016,"semi-final-1","md","be","","",""
2016,"semi-final-1","md","au","","",""
2016,"semi-final-1","md","il","","",""
2016,"semi-final-1","md","se","","",""
2016,"semi-final-1","me","bg","","",""
2016,"semi-final-1","me","az","","",""
2016,"semi-final-1","me","nl","","",""
2016,"semi-final-1","me","pl","","",""
2016,"semi-final-1","me","il","","",""
2016,"semi-final-1","me","it","","",""
2016,"semi-final-1","me","ua","","",""
2016,"semi-final-1","me","ru","","",""
2016,"semi-final-1","me","am","","",""
2016,"semi-final-1","me","at","","",""
2016,"semi-final-1","me","fr","","",""
2016,"semi-final-1","me","be","","",""
2016,"semi-final-1","me","rs","","",""
2016,"semi-final-1","me","lv","","",""
2016,"semi-final-1","me","lt","","",""
2016,"semi-final-1","me","au","","",""
2016,"semi-final-1","me","se","","",""
2016,"semi-final-1","me","mt","","",""
2016,"semi-final-1","nl","am","","",""
2016,"semi-final-1","nl","lt","","",""
2016,"semi-final-1","nl","rs","","",""
2016,"semi-final-1","nl","it","","",""
2016,"semi-final-1","nl","fr","","",""
2016,"semi-final-1","nl","au","","",""
2016,"semi-final-1","nl","bg","","",""
2016,"semi-final-1","nl","se","","",""
2016,"semi-final-1","nl","lv","","",""
2016,"semi-final-1","nl","mt","","",""
2016,"semi-final-1","nl","at","","",""
2016,"semi-final-1","nl","az","","",""
2016,"semi-final-1","nl","az","","",""
2016,"semi-final-1","nl","ua","","",""
2016,"semi-final-1","nl","ru","","",""
2016,"semi-final-1","nl","il","","",""
2016,"semi-final-1","nl","pl","","",""
2016,"semi-final-1","nl","be","","",""
2016,"semi-final-1","ru","lt","","",""
2016,"semi-final-1","ru","rs","","",""
2016,"semi-final-1","ru","au","","",""
2016,"semi-final-1","ru","it","","",""
2016,"semi-final-1","ru","bg","","",""
2016,"semi-final-1","ru","bg","","",""
2016,"semi-final-1","ru","mt","","",""
2016,"semi-final-1","ru","am","","",""
2016,"semi-final-1","ru","ua","","",""
2016,"semi-final-1","ru","il","","",""
2016,"semi-final-1","ru","fr","","",""
2016,"semi-final-1","ru","pl","","",""
2016,"semi-final-1","ru","be","","",""
2016,"semi-final-1","ru","at","","",""
2016,"semi-final-1","ru","nl","","",""
2016,"semi-final-1","ru","se","","",""
2016,"semi-final-1","ru","lv","","",""
2016,"semi-final-1","ru","az","","",""
2016,"semi-final-1","sm","pl","","",""
2016,"semi-final-1","sm","bg","","",""
2016,"semi-final-1","sm","ua","","",""
2016,"semi-final-1","sm","be","","",""
2016,"semi-final-1","sm","il","","",""
2016,"semi-final-1","sm","au","","",""
2016,"semi-final-1","sm","ru","","",""
2016,"semi-final-1","sm","az","","",""
2016,"semi-final-1","sm","at","","",""
2016,"semi-final-1","sm","se","","",""
2016,"semi-final-1","sm","mt","","",""
2016,"semi-final-1","sm","nl","","",""
2016,"semi-final-1","sm","lt","","",""
2016,"semi-final-1","sm","fr","","",""
2016,"semi-final-1","sm","lv","","",""
2016,"semi-final-1","sm","am","","",""
2016,"semi-final-1","sm","it","","",""
2016,"semi-final-1","sm","rs","","",""
2016,"semi-final-1","es","rs","","",""
2016,"semi-final-1","es","lt","","",""
2016,"semi-final-1","es","am","","",""
2016,"semi-final-1","es","mt","","",""
2016,"semi-final-1","es","fr","","",""
2016,"semi-final-1","es","nl","","",""
2016,"semi-final-1","es","az","","",""
2016,"semi-final-1","es","se","","",""
2016,"semi-final-1","es","be","","",""
2016,"semi-final-1","es","at","","",""
2016,"semi-final-1","es","il","","",""
2016,"semi-final-1","es","ua","","",""
2016,"semi-final-1","es","lv","","",""
2016,"semi-final-1","es","pl","","",""
2016,"semi-final-1","es","ru","","",""
2016,"semi-final-1","es","it","","",""
2016,"semi-final-1","es","bg","","",""
2016,"semi-final-1","es","au","","",""
2016,"semi-final-1","se","mt","","",""
2016,"semi-final-1","se","be","","",""
2016,"semi-final-1","se","il","","",""
2016,"semi-final-1","se","il","","",""
2016,"semi-final-1","se","at","","",""
2016,"semi-final-1","se","az","","",""
2016,"semi-final-1","se","lv","","",""
2016,"semi-final-1","se","bg","","",""
2016,"semi-final-1","se","pl","","",""
2016,"semi-final-1","se","lt","","",""
2016,"semi-final-1","se","au","","",""
2016,"semi-final-1","se","nl","","",""
2016,"semi-final-1","se","ua","","",""
2016,"semi-final-1","se","fr","","",""
2016,"semi-final-1","se","ru","","",""
2016,"semi-final-1","se","am","","",""
2016,"semi-final-1","se","rs","","",""
2016,"semi-final-1","se","it","","",""
2016,"semi-final-2","al","it","","",""
2016,"semi-final-2","al","be","","",""
2016,"semi-final-2","al","il","","",""
2016,"semi-final-2","al","pl","","",""
2016,"semi-final-2","al","am","","",""
2016,"semi-final-2","al","mt","","",""
2016,"semi-final-2","al","ru","","",""
2016,"semi-final-2","al","lt","","",""
2016,"semi-final-2","al","rs","","",""
2016,"semi-final-2","al","az","","",""
2016,"semi-final-2","al","se","","",""
2016,"semi-final-2","al","bg","","",""
2016,"semi-final-2","al","nl","","",""
2016,"semi-final-2","al","fr","","",""
2016,"semi-final-2","al","lv","","",""
2016,"semi-final-2","al","at","","",""
2016,"semi-final-2","al","ua","","",""
2016,"semi-final-2","al","au","","",""
2016,"semi-final-2","au","at","","",""
2016,"semi-final-2","au","rs","","",""
2016,"semi-final-2","au","bg","","",""
2016,"semi-final-2","au","nl","","",""
2016,"semi-final-2","au","il","","",""
2016,"semi-final-2","au","pl","","",""
2016,"semi-final-2","au","mt","","",""
2016,"semi-final-2","au","fr","","",""
2016,"semi-final-2","au","am","","",""
2016,"semi-final-2","au","am","","",""
2016,"semi-final-2","au","be","","",""
2016,"semi-final-2","au","se","","",""
2016,"semi-final-2","au","it","","",""
2016,"semi-final-2","au","ua","","",""
2016,"semi-final-2","au","lt","","",""
2016,"semi-final-2","au","ru","","",""
2016,"semi-final-2","au","az","","",""
2016,"semi-final-2","au","lv","","",""
2016,"semi-final-2","by","at","","",""
2016,"semi-final-2","by","ru","","",""
2016,"semi-final-2","by","rs","","",""
2016,"semi-final-2","by","se","","",""
2016,"semi-final-2","by","am","","",""
2016,"semi-final-2","by","lt","","",""
2016,"semi-final-2","by","pl","","",""
2016,"semi-final-2","by","ua","","",""
2016,"semi-final-2","by","it","","",""
2016,"semi-final-2","by","az","","",""
2016,"semi-final-2","by","bg","","",""
2016,"semi-final-2","by","be","","",""
2016,"semi-final-2","by","au","","",""
2016,"semi-final-2","by","il","","",""
2016,"semi-final-2","by","lv","","",""
2016,"semi-final-2","by","fr","","",""
2016,"semi-final-2","by","nl","","",""
2016,"semi-final-2","by","mt","","",""
2016,"semi-final-2","be","lv","","",""
2016,"semi-final-2","be","nl","","",""
2016,"semi-final-2","be","at","","",""
2016,"semi-final-2","be","se","","",""
2016,"semi-final-2","be","il","","",""
2016,"semi-final-2","be","bg","","",""
2016,"semi-final-2","be","lt","","",""
2016,"semi-final-2","be","fr","","",""
2016,"semi-final-2","be","it","","",""
2016,"semi-final-2","be","pl","","",""
2016,"semi-final-2","be","au","","",""
2016,"semi-final-2","be","rs","","",""
2016,"semi-final-2","be","az","","",""
2016,"semi-final-2","be","ua","","",""
2016,"semi-final-2","be","am","","",""
2016,"semi-final-2","be","ru","","",""
2016,"semi-final-2","be","mt","","",""
2016,"semi-final-2","be","mt","","",""
2016,"semi-final-2","bg","nl","","",""
2016,"semi-final-2","bg","at","","",""
2016,"semi-final-2","bg","ru","","",""
2016,"semi-final-2","bg","be","","",""
2016,"semi-final-2","bg","rs","","",""
2016,"semi-final-2","bg","au","","",""
2016,"semi-final-2","bg","se","","",""
2016,"semi-final-2","bg","pl","","",""
2016,"semi-final-2","bg","lt","","",""
2016,"semi-final-2","bg","am","","",""
2016,"semi-final-2","bg","lv","","",""
2016,"semi-final-2","bg","lv","","",""
2016,"semi-final-2","bg","it","","",""
2016,"semi-final-2","bg","fr","","",""
2016,"semi-final-2","bg","il","","",""
2016,"semi-final-2","bg","ua","","",""
2016,"semi-final-2","bg","az","","",""
2016,"semi-final-2","bg","mt","","",""
2016,"semi-final-2","dk","be","","",""
2016,"semi-final-2","dk","lt","","",""
2016,"semi-final-2","dk","bg","","",""
2016,"semi-final-2","dk","lv","","",""
2016,"semi-final-2","dk","rs","","",""
2016,"semi-final-2","dk","at","","",""
2016,"semi-final-2","dk","nl","","",""
2016,"semi-final-2","dk","ua","","",""
2016,"semi-final-2","dk","il","","",""
2016,"semi-final-2","dk","se","","",""
2016,"semi-final-2","dk","it","","",""
2016,"semi-final-2","dk","au","","",""
2016,"semi-final-2","dk","mt","","",""
2016,"semi-final-2","dk","am","","",""
2016,"semi-final-2","dk","pl","","",""
2016,"semi-final-2","dk","ru","","",""
2016,"semi-final-2","dk","fr","","",""
2016,"semi-final-2","dk","az","","",""
2016,"semi-final-2","ge","be","","",""
2016,"semi-final-2","ge","mt","","",""
2016,"semi-final-2","ge","it","","",""
2016,"semi-final-2","ge","rs","","",""
2016,"semi-final-2","ge","az","","",""
2016,"semi-final-2","ge","lt","","",""
2016,"semi-final-2","ge","il","","",""
2016,"semi-final-2","ge","ru","","",""
2016,"semi-final-2","ge","fr","","",""
2016,"semi-final-2","ge","bg","","",""
2016,"semi-final-2","ge","au","","",""
2016,"semi-final-2","ge","pl","","",""
2016,"semi-final-2","ge","se","","",""
2016,"semi-final-2","ge","at","","",""
2016,"semi-final-2","ge","lv","","",""
2016,"semi-final-2","ge","ua","","",""
2016,"semi-final-2","ge","am","","",""
2016,"semi-final-2","ge","nl","","",""
2016,"semi-final-2","de","au","","",""
2016,"semi-final-2","de","ru","","",""
2016,"semi-final-2","de","mt","","",""
2016,"semi-final-2","de","bg","","",""
2016,"semi-final-2","de","se","","",""
2016,"semi-final-2","de","rs","","",""
2016,"semi-final-2","de","il","","",""
2016,"semi-final-2","de","be","","",""
2016,"semi-final-2","de","at","","",""
2016,"semi-final-2","de","pl","","",""
2016,"semi-final-2","de","fr","","",""
2016,"semi-final-2","de","am","","",""
2016,"semi-final-2","de","it","","",""
2016,"semi-final-2","de","az","","",""
2016,"semi-final-2","de","lt","","",""
2016,"semi-final-2","de","nl","","",""
2016,"semi-final-2","de","ua","","",""
2016,"semi-final-2","de","lv","","",""
2016,"semi-final-2","ie","bg","","",""
2016,"semi-final-2","ie","az","","",""
2016,"semi-final-2","ie","it","","",""
2016,"semi-final-2","ie","se","","",""
2016,"semi-final-2","ie","il","","",""
2016,"semi-final-2","ie","nl","","",""
2016,"semi-final-2","ie","rs","","",""
2016,"semi-final-2","ie","lv","","",""
2016,"semi-final-2","ie","lt","","",""
2016,"semi-final-2","ie","pl","","",""
2016,"semi-final-2","ie","at","","",""
2016,"semi-final-2","ie","am","","",""
2016,"semi-final-2","ie","fr","","",""
2016,"semi-final-2","ie","ru","","",""
2016,"semi-final-2","ie","be","","",""
2016,"semi-final-2","ie","ua","","",""
2016,"semi-final-2","ie","au","","",""
2016,"semi-final-2","ie","mt","","",""
2016,"semi-final-2","il","fr","","",""
2016,"semi-final-2","il","az","","",""
2016,"semi-final-2","il","bg","","",""
2016,"semi-final-2","il","lv","","",""
2016,"semi-final-2","il","au","","",""
2016,"semi-final-2","il","ua","","",""
2016,"semi-final-2","il","it","","",""
2016,"semi-final-2","il","be","","",""
2016,"semi-final-2","il","at","","",""
2016,"semi-final-2","il","pl","","",""
2016,"semi-final-2","il","se","","",""
2016,"semi-final-2","il","se","","",""
2016,"semi-final-2","il","rs","","",""
2016,"semi-final-2","il","ru","","",""
2016,"semi-final-2","il","mt","","",""
2016,"semi-final-2","il","lt","","",""
2016,"semi-final-2","il","nl","","",""
2016,"semi-final-2","il","am","","",""
2016,"semi-final-2","it","am","","",""
2016,"semi-final-2","it","lt","","",""
2016,"semi-final-2","it","il","","",""
2016,"semi-final-2","it","ua","","",""
2016,"semi-final-2","it","pl","","",""
